time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,visibility,ozone,precipType,precipAccumulation
1531512000.0,,,,,9.26,9.26,6.99,0.86,,0.0,,,,,0.0,10.003,,,
1531515600.0,,,,,8.27,8.27,6.99,0.92,,0.0,,,,,0.0,10.003,,,
1531519200.0,,,,,9.26,9.26,6.99,0.86,,0.0,,,,,,10.003,,,
1531522800.0,,,,,11.26,11.26,8.0,0.8,,0.0,,,,,,10.003,,,
1531526400.0,,,,,12.26,12.26,9.0,0.81,,0.0,,,,,,10.003,,,
1531530000.0,,,,,16.26,16.26,9.0,0.62,,0.0,,,,,,10.003,,,
1531533600.0,,,,,18.26,18.26,9.99,0.59,,0.0,,,,0.19,5.0,10.003,,,
1531537200.0,,,,,20.26,20.26,6.99,0.42,,,,,,0.19,7.0,10.003,,,
1531540800.0,,,,,23.25,23.25,5.0,0.31,,,,,,0.19,8.0,10.003,,,
1531544400.0,,,,,24.26,24.26,6.0,0.31,,,,,,0.19,9.0,10.003,,,
1531548000.0,,,,,25.26,25.26,6.0,0.29,,3.0,,,320.0,,,10.003,,,
1531551600.0,,,,,26.27,26.27,4.01,0.24,,,,,,,,10.003,,,
1531555200.0,,,,,26.27,26.27,4.01,0.24,,3.0,,,341.0,,,10.003,,,
1531558800.0,,,,,26.27,26.27,6.99,0.29,,3.0,,,290.0,0.75,3.0,10.003,,,
1531562400.0,,,,,26.27,26.27,6.0,0.27,,0.0,,,,0.75,1.0,10.003,,,
1531566000.0,,,,,26.27,26.27,6.0,0.27,,0.0,,,,0.75,1.0,10.003,,,
1531569600.0,,,,,24.26,24.26,6.99,0.33,,,,,,0.75,0.0,10.003,,,
1531573200.0,,,,,19.27,19.27,12.0,0.63,,2.0,,,140.0,0.75,0.0,10.003,,,
1531576800.0,,,,,19.27,19.27,9.99,0.55,,3.0,,,170.0,0.75,0.0,10.003,,,
1531580400.0,,,,,21.27,21.27,9.0,0.45,,6.0,,,191.0,0.44,0.0,10.003,,,
1531584000.0,,,,,19.27,19.27,9.0,0.51,,2.0,,,150.0,0.44,0.0,10.003,,,
1531587600.0,,,,,19.27,19.27,9.99,0.55,,3.0,,,140.0,0.75,0.0,10.003,,,
1531591200.0,,,,,17.26,17.26,12.0,0.71,,5.0,,,131.0,0.75,0.0,10.003,,,
1531594800.0,,,,,16.26,16.26,14.0,0.86,,2.0,,,300.0,0.75,0.0,10.003,,,
1531598400.0,,,,,15.26,15.26,14.0,0.92,,2.0,,,0.0,0.75,0.0,10.003,,,
1531602000.0,,,,,15.26,15.26,13.0,0.86,,0.0,,,,0.75,0.0,10.003,,,
1531605600.0,,,,,15.26,15.26,13.0,0.86,,3.0,,,350.0,0.75,0.0,8.005,,,
1531609200.0,,,,,15.26,15.26,13.0,0.86,,5.0,,,41.0,0.75,1.0,10.003,,,
1531612800.0,,,,,15.26,15.26,13.0,0.86,,0.0,,,,0.75,1.0,10.003,,,
1531616400.0,,,,,15.26,15.26,13.0,0.86,,3.0,,,0.0,0.75,3.0,10.003,,,
1531620000.0,,,,,16.26,16.26,13.0,0.81,,3.0,,,71.0,0.75,4.0,10.003,,,
1531623600.0,,,,,17.26,17.26,12.0,0.71,,5.0,,,50.0,0.75,5.0,10.003,,,
1531627200.0,,,,,17.26,17.26,12.0,0.71,,6.0,,,41.0,0.75,6.0,10.003,,,
1531630800.0,,,,,17.26,17.26,12.0,0.71,,3.0,,,50.0,0.75,6.0,10.003,,,
1531634400.0,,,,,17.26,17.26,12.0,0.71,,4.01,,,30.0,0.75,6.0,10.003,,,
1531638000.0,,,,,17.26,17.26,12.0,0.71,,4.01,,,30.0,0.75,5.0,10.003,,,
1531641600.0,,,,,17.26,17.26,12.0,0.71,,0.0,,,,0.75,4.0,10.003,,,
1531645200.0,,,,,18.26,18.26,13.0,0.71,,0.0,,,,0.44,3.0,10.003,,,
1531648800.0,,,,,18.26,18.26,12.0,0.67,,3.0,10.0,,71.0,0.75,1.0,10.003,,,
1531652400.0,,,,,18.26,18.26,12.0,0.67,,4.01,,,101.0,0.75,1.0,10.003,,,
1531656000.0,,,,,17.26,17.26,12.0,0.71,,3.0,,,80.0,0.75,0.0,10.003,,,
1531659600.0,,,,,17.26,17.26,12.0,0.71,,3.0,,,101.0,0.75,0.0,10.003,,,
1531663200.0,,,,,17.26,17.26,12.0,0.71,,3.0,,,101.0,0.75,0.0,10.003,,,
1531666800.0,,,,,17.26,17.26,12.0,0.71,,0.0,,,,0.75,0.0,10.003,,,
1531670400.0,,,,,16.26,16.26,12.0,0.76,,4.01,,,80.0,0.75,0.0,10.003,,,
1531674000.0,,,,,16.26,16.26,12.0,0.76,,,,,,0.44,0.0,10.003,,,
1531677600.0,,,,,14.26,14.26,12.0,0.86,,,,,,0.19,0.0,10.003,,,
1531681200.0,,,,,14.26,14.26,12.0,0.86,,,,,,0.44,0.0,10.003,,,
1531684800.0,,,,,14.26,14.26,12.0,0.86,,,,,,0.44,0.0,10.003,,,
1531688400.0,,,,,14.26,14.26,12.0,0.86,,0.0,,,,0.75,0.0,10.003,,,
1531692000.0,,,,,15.26,15.26,12.0,0.81,,3.0,,,71.0,0.44,0.0,10.003,,,
1531695600.0,,,,,15.26,15.26,12.0,0.81,,0.0,,,,0.44,1.0,10.003,,,
1531699200.0,,,,,16.26,16.26,13.0,0.81,,2.0,,,30.0,0.75,1.0,10.003,,,
1531702800.0,,,,,17.26,17.26,13.0,0.76,,3.0,,,50.0,0.75,3.0,10.003,,,
1531706400.0,,,,,19.27,19.27,13.0,0.67,,3.0,,,200.0,0.75,4.0,10.003,,,
1531710000.0,,,,,21.27,21.27,13.0,0.59,,5.0,,,131.0,0.44,6.0,10.003,,,
1531713600.0,,,,,21.27,21.27,14.0,0.63,,7.0,,,150.0,0.44,7.0,10.003,,,
1531717200.0,,,,,21.27,21.27,13.0,0.59,,5.0,,,150.0,0.44,7.0,10.003,,,
1531720800.0,,,,,17.26,17.26,12.0,0.71,,4.01,,,320.0,0.44,7.0,10.003,,,
1531724400.0,,,,,23.25,23.25,15.0,0.6,,3.0,,,120.0,0.44,6.0,10.003,,,
1531728000.0,,,,,24.26,24.26,14.0,0.53,,3.0,,,251.0,0.44,5.0,10.003,,,
1531731600.0,,,,,25.26,25.26,14.0,0.5,,3.0,,,251.0,0.19,3.0,10.003,,,
1531735200.0,,,,,26.27,26.27,12.0,0.41,,3.0,,,240.0,0.19,2.0,10.003,,,
1531738800.0,,,,,25.26,25.26,10.99,0.41,,0.0,,,,0.19,1.0,10.003,,,
1531742400.0,,,,,24.26,24.26,14.0,0.53,,0.0,,,,0.44,0.0,10.003,,,
1531746000.0,,,,,20.26,20.26,15.0,0.72,,2.0,,,30.0,0.75,0.0,10.003,,,
1531749600.0,,,,,19.27,19.27,13.0,0.67,,0.0,,,,0.44,0.0,10.003,,,
1531753200.0,,,,,19.27,19.27,14.0,0.72,,0.0,,,,0.44,0.0,10.003,,,
1531756800.0,,,,,20.26,20.26,14.0,0.67,,8.0,,,140.0,0.44,0.0,10.003,,,
1531760400.0,,,,,19.27,19.27,13.0,0.67,,5.0,,,140.0,0.44,0.0,10.003,,,
1531764000.0,,,,,19.27,19.27,13.0,0.67,,3.0,,,120.0,0.44,0.0,10.003,,,
1531767600.0,,,,,19.27,19.27,12.0,0.63,,3.0,,,110.0,0.44,0.0,10.003,,,
1531771200.0,,,,,18.26,18.26,13.0,0.71,,3.0,,,110.0,0.44,0.0,10.003,,,
1531774800.0,,,,,17.26,17.26,13.0,0.76,,2.0,,,300.0,,0.0,10.003,,,
1531778400.0,,,,,,,13.0,,,,,,,0.44,0.0,10.003,,,
1531782000.0,,,,,18.26,18.26,13.0,0.71,,0.0,,,,0.44,1.0,10.003,,,
1531785600.0,,,,,19.27,19.27,13.0,0.67,,3.0,,,50.0,0.75,1.0,10.003,,,
1531789200.0,,,,,19.27,19.27,15.0,0.76,,3.0,,,270.0,0.44,3.0,10.003,,,
1531792800.0,,,,,21.27,21.27,15.0,0.67,,,,,,,,,,,
1531796400.0,,,,,20.26,20.26,15.0,0.72,,7.0,,,240.0,,,10.003,,,
1531800000.0,,,,,20.26,20.26,15.0,0.72,,4.01,,,251.0,0.44,7.0,10.003,,,
1531803600.0,,,,,19.27,19.27,15.0,0.76,,7.0,,,240.0,,,10.003,,,
1531807200.0,,,,,18.26,18.26,15.0,0.81,,7.0,,,240.0,0.44,7.0,10.003,,,
1531810800.0,,,,,20.26,20.26,13.0,0.63,,4.01,,,210.0,0.44,6.0,10.003,,,
1531814400.0,,,,,18.26,18.26,14.0,0.76,,3.0,,,260.0,0.44,5.0,10.003,,,
1531818000.0,,,,,19.27,19.27,13.0,0.67,,3.0,,,260.0,0.44,3.0,10.003,,,
1531821600.0,,,,,20.26,20.26,13.0,0.63,,3.0,,,230.0,0.44,2.0,10.003,,,
1531828800.0,,,,,19.27,19.27,12.0,0.63,,6.0,,,330.0,0.44,0.0,10.003,,,
1531832400.0,,,,,17.26,17.26,13.0,0.76,,4.01,,,320.0,0.19,0.0,10.003,,,
1531836000.0,,,,,15.26,15.26,12.0,0.81,,,,,,0.19,0.0,10.003,,,
1531839600.0,,,,,16.26,16.26,14.0,0.86,,0.0,,,,0.44,0.0,10.003,,,
1531843200.0,,,,,17.26,17.26,14.0,0.81,,0.0,,,,0.44,0.0,10.003,,,
1531846800.0,,,,,15.26,15.26,13.0,0.86,,0.0,,,,0.19,0.0,10.003,,,
1531850400.0,,,,,14.26,14.26,12.0,0.86,,0.0,,,,0.19,0.0,10.003,,,
1531854000.0,,,,,13.26,13.26,10.99,0.86,,,,,,,0.0,10.003,,,
1531857600.0,,,,,12.26,12.26,9.99,0.86,,,,,,,0.0,,,,
1531861200.0,,,,,11.26,11.26,9.99,0.92,,2.0,,,161.0,0.19,0.0,10.003,,,
1531864800.0,,,,,12.26,12.26,10.99,0.92,,0.0,,,,0.19,0.0,10.003,,,
1531868400.0,,,,,15.26,15.26,12.0,0.81,,2.0,,,80.0,0.44,1.0,10.003,,,
1531872000.0,,,,,16.26,16.26,13.0,0.81,,0.0,,,,0.44,2.0,10.003,,,
1531875600.0,,,,,18.26,18.26,13.0,0.71,,3.0,,,270.0,0.44,3.0,10.003,,,
1531879200.0,,,,,19.27,19.27,13.0,0.67,,3.0,,,311.0,0.44,5.0,10.003,,,
1531882800.0,,,,,20.26,20.26,13.0,0.63,,3.0,,,311.0,0.44,6.0,10.003,,,
1531890000.0,,,,,22.27,22.27,13.0,0.56,,,,,,0.44,7.0,10.003,,,
1531893600.0,,,,,23.25,23.25,13.0,0.53,,3.0,,,270.0,0.44,7.0,10.003,,,
1531897200.0,,,,,24.26,24.26,13.0,0.49,,,,,,,,,,,
1531900800.0,,,,,24.26,24.26,12.0,0.46,,3.0,,,330.0,0.44,5.0,10.003,,,
1531904400.0,,,,,24.26,24.26,13.0,0.49,,3.0,,,341.0,0.75,3.0,10.003,,,
1531908000.0,,,,,24.26,24.26,13.0,0.49,,3.0,,,300.0,0.44,1.0,10.003,,,
1531911600.0,,,,,,,13.0,,,,,,,0.44,0.0,10.003,,,
1531915200.0,,,,,23.25,23.25,12.0,0.49,,4.01,,,0.0,0.44,0.0,10.003,,,
1531918800.0,,,,,22.27,22.27,13.0,0.56,,3.0,,,11.0,0.44,0.0,10.003,,,
1531922400.0,,,,,22.27,22.27,13.0,0.56,,4.01,,,41.0,0.44,0.0,10.003,,,
1531926000.0,,,,,18.26,18.26,13.0,0.71,,4.01,,,41.0,0.44,0.0,10.003,,,
1531929600.0,,,,,17.26,17.26,13.0,0.76,,0.0,,,,0.44,0.0,10.003,,,
1531933200.0,,,,,17.26,17.26,13.0,0.76,,0.0,,,,0.44,0.0,10.003,,,
1531936800.0,,,,,17.26,17.26,13.0,0.76,,,,,,0.44,0.0,10.003,,,
1531940400.0,,,,,16.26,16.26,13.0,0.81,,3.0,,,120.0,0.44,0.0,10.003,,,
1531944000.0,,,,,16.26,16.26,13.0,0.81,,3.0,,,341.0,0.44,0.0,10.003,,,
1531947600.0,,,,,16.26,16.26,13.0,0.81,,3.0,6.0,,341.0,0.44,0.0,10.003,,,
1531951200.0,,,,,16.26,16.26,14.0,0.86,,3.0,,,80.0,0.44,0.0,10.003,,,
1531954800.0,,,,,18.26,18.26,13.0,0.71,,3.0,,,41.0,0.44,1.0,10.003,,,
1531958400.0,,,,,18.26,18.26,13.0,0.71,,3.0,,,80.0,0.44,2.0,10.003,,,
1531962000.0,,,,,20.26,20.26,14.0,0.67,,3.0,,,80.0,0.44,3.0,10.003,,,
1531965600.0,,,,,22.27,22.27,13.0,0.56,,,,,,0.19,5.0,10.003,,,
1531969200.0,,,,,25.26,25.26,13.0,0.47,,,,,,0.19,7.0,10.003,,,
1531972800.0,,,,,24.26,24.26,14.0,0.53,,3.0,,,131.0,0.19,8.0,10.003,,,
1531976400.0,,,,,26.27,26.27,15.0,0.5,,3.0,,,50.0,0.19,8.0,10.003,,,
1531980000.0,,,,,27.25,27.25,13.0,0.41,,3.0,8.0,,161.0,0.19,8.0,10.003,,,
1531983600,Partly Cloudy,partly-cloudy-day,0,0,27.78,27.78,13.87,0.42,999.9,3.15,4.51,,157.0,0.33,6,16.093,292.9,,
1531987200,Partly Cloudy,partly-cloudy-day,0.0125,0.05,28.28,28.28,13.56,0.4,999.4,3.3,4.91,,160.0,0.59,4,16.093,293.3,rain,
1531990800,Partly Cloudy,partly-cloudy-day,0.0542,0.11,27.47,27.49,14.26,0.44,999.0,3.42,5.02,,163.0,0.59,3,16.093,293.5,rain,
1531994400,Mostly Cloudy,partly-cloudy-day,0.2972,0.2,26.23,26.23,15.1,0.5,999.4,3.06,4.39,,154.0,0.64,1,16.093,293.2,rain,
1531998000,Possible Light Rain,rain,1.7967,0.38,23.76,23.78,15.75,0.61,1000.2,2.19,3.06,,172.0,0.59,0,16.093,292.6,rain,
1532001600,Partly Cloudy,partly-cloudy-day,0.434,0.25,23.65,23.68,15.88,0.62,1000.3,2.85,3.89,,121.0,0.57,0,16.093,294.0,rain,
1532005200,Possible Light Rain,rain,0.9063,0.4,22.53,22.58,16.07,0.67,1000.7,3.16,5.08,,110.0,0.6,0,16.093,293.5,rain,
1532008800,Partly Cloudy,partly-cloudy-night,0.2813,0.18,21.64,21.7,16.09,0.71,1000.6,3.68,6.97,,112.0,0.39,0,16.093,292.7,rain,
1532012400,Partly Cloudy,partly-cloudy-night,0.476,0.19,20.88,20.96,16.06,0.74,1000.9,4,8.09,,112.0,0.52,0,15.005,291.7,rain,
1532016000,Mostly Cloudy,partly-cloudy-night,0.3879,0.19,20.21,20.28,15.91,0.76,1001.0,3.36,7.88,,113.0,0.65,0,14.733,290.6,rain,
1532019600,Partly Cloudy,partly-cloudy-night,0.2559,0.16,19.49,19.55,15.69,0.79,1001.0,3.53,7.04,,110.0,0.57,0,15.611,289.3,rain,
1532023200,Mostly Cloudy,partly-cloudy-night,0.1896,0.15,18.58,18.61,15.29,0.81,1000.9,3.36,5.93,,106.0,0.71,0,16.093,289.2,rain,
1532026800,Mostly Cloudy,partly-cloudy-night,0.2164,0.18,18.06,18.09,15.11,0.83,1000.8,3.15,5.54,,108.0,0.79,0,16.093,289.0,rain,
1532030400,Possible Light Rain,rain,0.7029,0.26,17.96,17.99,15.07,0.83,1000.7,2.95,5.29,,108.0,0.9,0,16.093,289.0,rain,
1532034000,Possible Light Rain,rain,1.0588,0.32,18.48,18.48,15.07,0.81,1000.7,2.86,5.16,,116.0,0.98,0,16.093,289.0,rain,
1532037600,Possible Light Rain,rain,0.7567,0.26,18.82,18.87,15.52,0.81,1000.9,2.83,5.2,,127.0,0.98,0,16.093,288.9,rain,
1532041200,Possible Light Rain,rain,1.5047,0.33,19.22,19.35,16.15,0.82,1001.2,2.64,5.35,,139.0,0.97,1,16.093,288.9,rain,
1532044800,Possible Light Rain,rain,1.9825,0.4,19.23,19.28,15.61,0.8,1001.4,3.15,9.31,,183.0,0.98,1,12.781,291.5,rain,
1532048400,Rain,rain,2.6553,0.47,18.82,18.91,15.74,0.82,1001.4,2.9,7.79,,195.0,1.0,3,10.619,291.5,rain,
1532052000,Possible Light Rain,rain,2.1637,0.52,18.11,18.24,15.85,0.87,1001.5,2.13,5.15,,191.0,0.99,4,8.839,291.2,rain,
1532055600,Possible Light Rain,rain,1.6856,0.54,17.98,18.09,15.72,0.87,1001.3,1.67,3.32,,174.0,0.99,4,7.177,291.3,rain,
1532059200,Possible Light Rain,rain,0.9921,0.44,18.14,18.14,14.86,0.81,1001.1,1.96,3.23,,169.0,0.98,5,4.669,292.0,rain,
1532062800,Possible Light Rain,rain,0.7849,0.32,18.58,18.58,14.18,0.76,1000.5,2.5,3.96,,171.0,0.98,5,2.288,293.3,rain,
1532066400,Possible Light Rain,rain,1.0164,0.37,18.49,18.49,14.49,0.77,1000.6,3.37,4.74,,169.0,0.99,5,16.093,298.4,rain,
1532070000,Possible Light Rain,rain,1.0287,0.35,19.14,19.14,14.51,0.75,1000.1,3.34,5.36,,175.0,0.99,4,16.093,300.5,rain,
1532073600,Overcast,cloudy,0.3671,0.21,20.06,20.06,14.7,0.71,1000.0,3.36,5.97,,178.0,0.99,3,16.093,302.6,rain,
1532077200,Mostly Cloudy,partly-cloudy-day,0.1351,0.13,21.1,21.1,15.14,0.69,999.4,2.85,6.2,,175.0,0.86,2,16.093,305.0,rain,
1532080800,Mostly Cloudy,partly-cloudy-day,0.0486,0.11,21.7,21.7,15.53,0.68,999.4,2.54,5.68,,170.0,0.67,1,16.093,307.8,rain,
1532084400,Partly Cloudy,partly-cloudy-day,0.0695,0.07,21.56,21.6,15.87,0.7,999.2,2.23,4.77,,158.0,0.35,0,16.093,310.7,rain,
1532088000,Partly Cloudy,partly-cloudy-day,0.1105,0.07,20.59,20.69,16.25,0.76,999.1,2.5,3.49,,129.0,0.39,0,16.093,312.3,rain,
1532091600,Partly Cloudy,partly-cloudy-night,0.1562,0.1,19.45,19.51,15.73,0.79,999.4,2.32,3.2,,134.0,0.54,0,16.093,313.2,rain,
1532095200,Partly Cloudy,partly-cloudy-night,0.5862,0.25,18.0,18.0,14.68,0.81,999.8,2.38,3.49,,142.0,0.43,0,16.093,313.6,rain,
1532098800,Clear,clear-night,0.3095,0.19,17.11,17.11,13.94,0.82,999.7,2.29,3.64,,124.0,0.07,0,16.093,313.4,rain,
1532102400,Clear,clear-night,0.1798,0.17,16.57,16.57,13.58,0.83,999.3,2.22,3.81,,113.0,0.05,0,16.093,312.3,rain,
1532106000,Clear,clear-night,0.0427,0.09,16.18,16.18,13.42,0.84,998.9,2.18,4.42,,100.0,0.06,0,16.093,310.6,rain,
1532109600,Clear,clear-night,0.0196,0.06,15.71,15.71,12.97,0.84,998.9,2.26,4.45,,97.0,0.2,0,16.093,310.1,rain,
1532113200,Clear,clear-night,0.0144,0.05,15.0,15.0,12.38,0.84,998.5,2.39,3.88,,91.0,0.23,0,16.093,310.9,rain,
1532116800,Mostly Cloudy,partly-cloudy-night,0.2184,0.15,14.12,14.12,11.85,0.86,998.8,1.58,2.87,,61.0,0.74,0,16.093,312.7,rain,
1532120400,Possible Light Rain,rain,0.9593,0.3,13.98,13.98,11.36,0.84,999.1,1.58,2.23,,108.0,0.86,0,16.093,314.6,rain,
1532124000,Possible Light Rain,rain,0.5917,0.28,14.24,14.24,11.83,0.85,999.2,1.71,2.13,,126.0,0.83,0,16.093,316.7,rain,
1532127600,Mostly Cloudy,partly-cloudy-day,0.3833,0.23,15.02,15.02,12.55,0.85,999.5,1.63,2.35,,187.0,0.85,0,10.743,318.9,rain,
1532131200,Possible Light Rain,rain,0.6579,0.34,14.95,14.95,12.58,0.86,1000.1,2.58,6.98,,231.0,0.85,1,0.996,325.5,rain,
1532134800,Possible Light Rain,rain,0.5027,0.26,15.77,15.77,12.66,0.82,1000.2,3.16,7.16,,249.0,0.83,2,1.618,327.1,rain,
1532138400,Mostly Cloudy,partly-cloudy-day,0.3806,0.21,16.91,16.91,12.68,0.76,1000.1,3.69,6.8,,244.0,0.77,4,5.073,327.6,rain,
1532142000,Mostly Cloudy,partly-cloudy-day,0.2769,0.21,17.59,17.59,12.71,0.73,1000.3,5.03,6.75,,251.0,0.79,4,7.889,327.8,rain,
1532145600,Possible Light Rain,rain,0.8535,0.32,17.65,17.65,12.22,0.71,1000.7,5.79,7.57,,236.0,0.88,5,7.992,327.7,rain,
1532149200,Possible Light Rain,rain,0.8442,0.35,17.99,17.99,11.87,0.67,1001.3,6.54,8.7,,297.0,0.86,5,7.239,327.1,rain,
1532152800,Possible Light Rain,rain,0.621,0.37,17.1,17.1,11.59,0.7,1001.5,6.55,8.98,,273.0,0.79,5,6.549,324.7,rain,
1532156400,Possible Light Rain,rain,0.6782,0.34,17.15,17.15,11.55,0.7,1002.3,6.58,8.97,,267.0,0.77,4,7.729,323.9,rain,
1532160000,Possible Light Rain,rain,0.548,0.28,17.26,17.26,11.57,0.69,1003.0,6.22,8.59,,318.0,0.68,4,9.458,323.1,rain,
1532163600,Partly Cloudy,partly-cloudy-day,0.3684,0.2,17.55,17.55,11.91,0.7,1003.8,5.75,7.94,,314.0,0.52,3,10.857,321.8,rain,
1532167200,Partly Cloudy,partly-cloudy-day,0.1544,0.12,17.4,17.4,12.05,0.71,1004.5,4.78,6.91,,315.0,0.48,1,11.439,319.6,rain,
1532170800,Partly Cloudy,partly-cloudy-day,0.0314,0.06,16.92,16.92,12.08,0.73,1005.5,3.86,5.6,,326.0,0.34,0,11.686,316.9,rain,
1532174400,Partly Cloudy,partly-cloudy-day,0,0,16.53,16.53,12.3,0.76,1006.8,3.27,4.87,,335.0,0.38,0,16.093,316.5,,
1532178000,Clear,clear-night,0,0,15.59,15.59,12.09,0.8,1008.3,2.43,4.1,,334.0,0.31,0,16.093,314.0,,
1532181600,Clear,clear-night,0,0,14.57,14.57,11.88,0.84,1009.1,2.04,3.47,,329.0,0.31,0,12.183,311.1,,
1532185200,Clear,clear-night,0,0,13.71,13.71,11.58,0.87,1009.8,1.86,2.98,,326.0,0.27,0,8.729,308.3,,
1532188800,Partly Cloudy,partly-cloudy-night,0,0,13.06,13.06,11.0,0.87,1010.1,1.78,2.67,,330.0,0.36,0,7.964,305.9,,
1532192400,Partly Cloudy,partly-cloudy-night,0,0,12.46,12.46,10.2,0.86,1010.4,1.64,2.5,,325.0,0.38,0,8.001,303.6,,
1532196000,Partly Cloudy,partly-cloudy-night,0,0,11.88,11.88,9.35,0.84,1010.5,1.61,2.25,,326.0,0.39,0,8.982,300.8,,
1532199600,Partly Cloudy,partly-cloudy-night,0,0,11.07,11.07,8.48,0.84,1011.0,1.53,2.07,,332.0,0.37,0,9.95,299.6,,
1532203200,Partly Cloudy,partly-cloudy-night,0,0,10.35,10.35,7.67,0.83,1011.3,1.49,1.93,,330.0,0.42,0,11.46,298.8,,
1532206800,Partly Cloudy,partly-cloudy-night,0,0,10.23,10.23,7.32,0.82,1011.6,1.45,1.85,,335.0,0.48,0,13.446,298.7,,
1532210400,Partly Cloudy,partly-cloudy-day,0,0,10.95,10.95,8.13,0.83,1011.7,1.39,1.88,,338.0,0.51,0,16.093,299.3,,
1532214000,Partly Cloudy,partly-cloudy-day,0,0,12.6,12.6,9.61,0.82,1012.0,1.49,1.97,,341.0,0.39,0,16.093,300.4,,
1532217600,Clear,clear-day,0,0,14.46,14.46,10.74,0.78,1011.6,1.69,3.04,,336.0,0.3,1,16.093,306.0,,
1532221200,Clear,clear-day,0,0,15.89,15.89,10.88,0.72,1011.5,1.94,3.07,,337.0,0.28,3,16.093,307.2,,
1532224800,Clear,clear-day,0,0,17.29,17.29,10.78,0.66,1011.3,2.07,2.95,,335.0,0.3,5,16.093,307.8,,
1532228400,Clear,clear-day,0,0,18.4,18.4,10.83,0.61,1010.9,2.16,2.82,,329.0,0.27,6,16.093,308.7,,
1532232000,Clear,clear-day,0,0,19.22,19.22,10.14,0.56,1010.6,2.22,2.75,,314.0,0.24,7,16.093,310.3,,
1532235600,Partly Cloudy,partly-cloudy-day,0,0,20.03,20.03,9.43,0.5,1010.1,2.32,2.66,,296.0,0.56,6,16.093,312.1,,
1532239200,Partly Cloudy,partly-cloudy-day,0,0,20.8,20.8,8.85,0.46,1009.9,2.27,2.28,,299.0,0.41,7,16.093,310.0,,
1532242800,Partly Cloudy,partly-cloudy-day,0,0,21.76,21.76,8.87,0.44,1009.4,2.14,2.29,,323.0,0.42,6,16.093,309.6,,
1532246400,Partly Cloudy,partly-cloudy-day,0,0,22.47,22.47,9.25,0.43,1009.1,2.03,2.37,,259.0,0.46,4,16.093,308.8,,
1532250000,Partly Cloudy,partly-cloudy-day,0,0,21.88,21.88,10.11,0.47,1008.9,1.73,2.29,,269.0,0.39,3,16.093,307.8,,
1532253600,Partly Cloudy,partly-cloudy-day,0,0,21.68,21.68,11.08,0.51,1008.7,1.44,1.8,,251.0,0.59,1,16.093,306.4,,
1532257200,Partly Cloudy,partly-cloudy-day,0,0,21.14,21.14,12.07,0.56,1008.5,1.17,1.27,,152.0,0.44,0,16.093,304.6,,
1532260800,Partly Cloudy,partly-cloudy-day,0,0,20.35,20.35,11.33,0.56,1008.5,0.88,0.91,,8.0,0.45,0,16.093,302.6,,
1532264400,Partly Cloudy,partly-cloudy-night,0.0072,0.04,18.94,18.94,10.68,0.59,1008.7,0.96,0.99,,43.0,0.39,0,16.093,301.1,rain,
1532268000,Partly Cloudy,partly-cloudy-night,0.0291,0.05,17.38,17.38,10.21,0.63,1009.2,1.31,1.36,,70.0,0.53,0,16.093,299.9,rain,
1532271600,Overcast,cloudy,0.0566,0.06,16.18,16.18,9.88,0.66,1009.4,1.5,1.8,,83.0,0.88,0,16.093,300.0,rain,
1532275200,Overcast,cloudy,0.0709,0.06,15.36,15.36,9.72,0.69,1009.4,1.82,2.12,,89.0,0.93,0,16.093,302.5,rain,
1532278800,Overcast,cloudy,0.0788,0.06,14.84,14.84,9.56,0.71,1009.1,1.85,2.44,,87.0,0.95,0,16.093,306.3,rain,
1532282400,Overcast,cloudy,0.0777,0.06,14.01,14.01,9.14,0.72,1009.5,1.72,2.25,,85.0,0.94,0,16.093,310.9,rain,
1532286000,Mostly Cloudy,partly-cloudy-night,0.0978,0.06,13.56,13.56,8.85,0.73,1009.5,1.9,2.36,,86.0,0.8,0,16.093,312.6,rain,
1532289600,Clear,clear-night,0.0788,0.06,13.18,13.18,8.71,0.74,1009.5,2.03,2.49,,87.0,0.3,0,16.093,313.5,rain,
1532293200,Clear,clear-night,0.0914,0.06,13.31,13.31,8.9,0.75,1009.4,2.24,2.87,,83.0,0.12,0,16.093,314.0,rain,
1532296800,Clear,clear-day,0.0865,0.06,13.95,13.95,9.67,0.75,1009.3,2.32,3.65,,84.0,0.13,0,16.093,314.1,rain,
1532300400,Clear,clear-day,0.0798,0.05,15.46,15.46,10.77,0.74,1008.8,2.57,4.67,,90.0,0.16,0,16.093,313.9,rain,
1532304000,Clear,clear-day,0.0732,0.03,17.64,17.64,12.24,0.71,1009.2,1.89,3.18,,97.0,0.2,2,16.093,304.2,rain,
1532307600,Clear,clear-day,0.0363,0.02,19.29,19.29,12.78,0.66,1008.7,2.51,4.44,,111.0,0.27,3,16.093,303.2,rain,
1532311200,Partly Cloudy,partly-cloudy-day,0.006,0.01,20.81,20.81,13.03,0.61,1008.1,3.27,6.14,,127.0,0.35,5,16.093,303.4,rain,
1532314800,Partly Cloudy,partly-cloudy-day,0,0,22.21,22.21,12.95,0.56,1008.4,4.02,7.39,,140.0,0.41,6,16.093,303.9,,
