id,value
16292,395.0
16293,340.0
16294,259.0
16295,386.0
16296,0.0
16297,0.0
16298,295.0
16299,167.0
16300,108.0
16301,78.0
16302,277.0
16303,482.0
16304,0.0
16305,510.0
16306,0.0
16307,293.0
16308,310.0
16309,275.0
16310,284.0
16311,62.0
16312,35.0
16313,14.0
16314,13.0
16315,14.0
16316,20.0
16317,50.0
16318,48.0
16319,0.0
16320,0.0
16321,0.0
16322,486.0
16323,0.0
16324,0.0
16325,0.0
16326,359.0
16327,349.0
16328,268.0
16329,311.0
16330,299.0
16331,112.0
16332,18.0
16333,18.0
16334,28.0
16335,105.0
16336,219.0
16337,197.0
16338,185.0
16339,151.0
16340,167.0
16341,151.0
16342,129.0
16343,91.0
16344,130.0
16345,201.0
16346,323.0
16347,459.0
16348,0.0
16349,0.0
16350,0.0
16351,90.0
16352,31.0
16353,69.0
16354,419.0
16355,316.0
16356,269.0
16357,226.0
16358,161.0
16359,198.0
16360,161.0
16361,142.0
16362,125.0
16363,150.0
16364,180.0
16365,189.0
16366,271.0
16367,338.0
16368,219.0
16369,29.0
16370,0.0
16371,92.0
16372,152.0
16373,315.0
16374,219.0
16375,183.0
16376,183.0
16377,201.0
16378,242.0
16379,398.0
16380,226.0
16381,510.0
16382,0.0
16383,0.0
16384,98.0
16385,17.0
16386,11.0
16387,11.0
16388,19.0
16389,22.0
16390,65.0
16391,77.0
16392,84.0
16393,302.0
16394,277.0
16395,454.0
16396,0.0
16397,0.0
16398,0.0
16399,79.0
16400,41.0
16401,36.0
16402,51.0
16403,49.0
16404,44.0
16405,81.0
16406,114.0
16407,427.0
16408,46.0
16409,73.0
16410,107.0
16411,0.0
16412,0.0
16413,363.0
16414,452.0
16415,358.0
16416,391.0
16417,275.0
16418,161.0
16419,316.0
16420,0.0
16421,259.0
16422,50.0
16423,31.0
16424,19.0
16425,16.0
16426,13.0
16427,12.0
16428,17.0
16429,27.0
16430,28.0
16431,10.0
16432,18.0
16433,37.0
16434,33.0
16435,38.0
16436,60.0
16437,68.0
16438,70.0
16439,33.0
16440,14.0
16441,19.0
16442,21.0
16443,20.0
16444,27.0
16445,23.0
16446,24.0
16447,38.0
16448,22.0
16449,18.0
16450,37.0
16451,35.0
16452,32.0
16453,28.0
16454,38.0
16455,33.0
16456,20.0
16457,24.0
16458,31.0
16459,30.0
16460,13.0
16461,10.0
16462,12.0
16463,21.0
16464,25.0
16465,16.0
16466,18.0
16467,12.0
16468,19.0
16469,10.0
16470,15.0
16471,20.0
16472,100.0
16473,207.0
16474,124.0
16475,158.0
16476,137.0
16477,133.0
16478,154.0
16479,121.0
16480,107.0
16481,90.0
16482,96.0
16483,133.0
16484,379.0
16485,0.0
16486,0.0
16487,0.0
16488,382.0
16489,254.0
16490,223.0
16491,156.0
16492,0.0
16493,0.0
16494,0.0
16495,0.0
16496,0.0
16497,457.0
16498,536.0
16499,484.0
16500,451.0
16501,464.0
16502,0.0
16503,414.0
16504,240.0
16505,94.0
16506,144.0
16507,151.0
16508,101.0
16509,174.0
16510,135.0
16511,68.0
16512,58.0
16513,86.0
16514,188.0
16515,151.0
16516,48.0
16517,450.0
16518,449.0
16519,74.0
16520,57.0
16521,64.0
16522,72.0
16523,47.0
16524,65.0
16525,176.0
16526,0.0
16527,23.0
16528,25.0
16529,23.0
16530,42.0
16531,54.0
16532,111.0
16533,63.0
16534,59.0
16535,229.0
16536,77.0
16537,174.0
16538,184.0
16539,203.0
16540,0.0
16541,70.0
16542,64.0
16543,41.0
16544,453.0
16545,0.0
16546,0.0
16547,429.0
16548,222.0
16549,0.0
16550,0.0
16551,173.0
16552,115.0
16553,183.0
16554,275.0
16555,269.0
16556,228.0
16557,423.0
16558,0.0
16559,310.0
16560,0.0
16561,273.0
16562,382.0
16563,228.0
16564,251.0
16565,369.0
16566,144.0
16567,324.0
16568,0.0
16569,303.0
16570,252.0
16571,146.0
16572,133.0
16573,158.0
16574,129.0
16575,0.0
16576,0.0
16577,0.0
16578,0.0
16579,454.0
16580,0.0
16581,0.0
16582,0.0
16583,0.0
16584,327.0
16585,368.0
16586,297.0
16587,0.0
16588,240.0
16589,392.0
16590,315.0
16591,218.0
16592,100.0
16593,73.0
16594,250.0
16595,241.0
16596,185.0
16597,223.0
16598,241.0
16599,151.0
16600,174.0
16601,205.0
16602,109.0
16603,139.0
16604,108.0
16605,91.0
16606,151.0
16607,144.0
16608,117.0
16609,82.0
16610,85.0
16611,130.0
16612,132.0
16613,79.0
16614,23.0
16615,27.0
16616,36.0
16617,29.0
16618,21.0
16619,19.0
16620,18.0
16621,31.0
16622,14.0
16623,11.0
16624,15.0
16625,12.0
16626,86.0
16627,252.0
16628,248.0
16629,141.0
16630,0.0
16631,0.0
16632,121.0
16633,20.0
16634,17.0
16635,16.0
16636,34.0
16637,34.0
16638,25.0
16639,26.0
16640,36.0
16641,62.0
16642,31.0
16643,25.0
16644,15.0
16645,26.0
16646,24.0
16647,13.0
16648,19.0
16649,19.0
16650,26.0
16651,25.0
16652,14.0
16653,11.0
16654,14.0
16655,20.0
16656,22.0
16657,27.0
16658,20.0
16659,79.0
16660,41.0
16661,300.0
16662,478.0
16663,0.0
16664,225.0
16665,46.0
16666,38.0
16667,44.0
16668,45.0
16669,37.0
16670,15.0
16671,16.0
16672,60.0
16673,93.0
16674,413.0
16675,265.0
16676,187.0
16677,246.0
16678,428.0
16679,408.0
16680,320.0
16681,417.0
16682,278.0
16683,331.0
16684,406.0
16685,0.0
16686,0.0
16687,0.0
16688,126.0
16689,111.0
16690,98.0
16691,122.0
16692,252.0
16693,218.0
16694,144.0
16695,0.0
16696,0.0
16697,0.0
16698,0.0
16699,0.0
16700,0.0
16701,478.0
16702,0.0
16703,0.0
16704,0.0
16705,0.0
16706,0.0
16707,0.0
16708,0.0
16709,87.0
16710,-9.0
16711,-8.0
16712,-10.0
16713,0.0
16714,21.0
16715,19.0
16716,164.0
16717,438.0
16718,402.0
16719,295.0
16720,250.0
16721,254.0
16722,277.0
16723,-999.0
16724,81.0
16725,76.0
16726,59.0
16727,145.0
16728,238.0
16729,325.0
16730,240.0
16731,272.0
16732,67.0
16733,61.0
16734,71.0
16735,88.0
16736,69.0
16737,48.0
16738,89.0
16739,54.0
16740,41.0
16741,45.0
16742,32.0
16743,56.0
16744,271.0
16745,355.0
16746,344.0
16747,43.0
16748,25.0
16749,24.0
16750,44.0
16751,78.0
16752,96.0
16753,163.0
16754,305.0
16755,124.0
16756,49.0
16757,48.0
16758,31.0
16759,25.0
16760,27.0
16761,25.0
16762,31.0
16763,65.0
16764,16.0
16765,266.0
16766,247.0
16767,280.0
16768,232.0
16769,175.0
16770,261.0
16771,115.0
16772,93.0
16773,110.0
16774,61.0
16775,85.0
16776,83.0
16777,283.0
16778,302.0
16779,254.0
16780,46.0
16781,70.0
16782,20.0
16783,16.0
16784,18.0
16785,33.0
16786,165.0
16787,207.0
16788,113.0
16789,440.0
16790,336.0
16791,313.0
16792,246.0
16793,59.0
16794,149.0
16795,21.0
16796,114.0
16797,106.0
16798,47.0
16799,367.0
16800,339.0
16801,81.0
16802,42.0
16803,22.0
16804,17.0
16805,11.0
16806,1.0
16807,0.0
16808,2.0
16809,6.0
16810,124.0
16811,166.0
16812,99.0
16813,111.0
16814,118.0
16815,148.0
16816,121.0
16817,150.0
16818,85.0
16819,88.0
16820,127.0
16821,181.0
16822,277.0
16823,521.0
16824,470.0
16825,169.0
16826,108.0
16827,78.0
16828,62.0
16829,84.0
16830,52.0
16831,16.0
16832,89.0
16833,231.0
16834,117.0
16835,-999.0
16836,-999.0
16837,-999.0
16838,-999.0
16839,-999.0
16840,-999.0
16841,-999.0
16842,-999.0
16843,-999.0
16844,-999.0
16845,-999.0
16846,-999.0
16847,-999.0
16848,-999.0
16849,-999.0
16850,-999.0
16851,-999.0
16852,-999.0
16853,-999.0
16854,-999.0
16855,-999.0
16856,-999.0
16857,-999.0
16858,-999.0
16859,-999.0
16860,-999.0
16861,-999.0
16862,-999.0
16863,-999.0
16864,-999.0
16865,-999.0
16866,-999.0
16867,-999.0
16868,-999.0
16869,-999.0
16870,-999.0
16871,-999.0
16872,-999.0
16873,-999.0
16874,-999.0
16875,-999.0
16876,-999.0
16877,-999.0
16878,-999.0
16879,-999.0
16880,-999.0
16881,-999.0
16882,-999.0
16883,-999.0
16884,-999.0
16885,-999.0
16886,-999.0
16887,-999.0
16888,-999.0
16889,-999.0
16890,-999.0
16891,-999.0
16892,-999.0
16893,-999.0
16894,-999.0
16895,-999.0
16896,-999.0
16897,-999.0
16898,-999.0
16899,-999.0
16900,-999.0
16901,-999.0
16902,-999.0
16903,-999.0
16904,-999.0
16905,-999.0
16906,-999.0
16907,-999.0
16908,-999.0
16909,-999.0
16910,-999.0
16911,-999.0
16912,-999.0
16913,-999.0
16914,-999.0
16915,-999.0
16916,-999.0
16917,-999.0
16918,-999.0
16919,-999.0
16920,-999.0
16921,-999.0
16922,-999.0
16923,-999.0
16924,-999.0
16925,-999.0
16926,-999.0
16927,-999.0
16928,-999.0
16929,-999.0
16930,-999.0
16931,-999.0
16932,-999.0
16933,-999.0
16934,-999.0
16935,-999.0
16936,-999.0
16937,-999.0
16938,-999.0
16939,-999.0
16940,-999.0
16941,-999.0
16942,-999.0
16943,-999.0
16944,-999.0
16945,-999.0
16946,-999.0
16947,-999.0
16948,-999.0
16949,-999.0
16950,-999.0
16951,-999.0
16952,-999.0
16953,-999.0
16954,-999.0
16955,-999.0
16956,-999.0
16957,-999.0
16958,-999.0
16959,-999.0
16960,-999.0
16961,-999.0
16962,-999.0
16963,-999.0
16964,-999.0
16965,-999.0
16966,-999.0
16967,-999.0
16968,-999.0
16969,-999.0
16970,-999.0
16971,-999.0
16972,-999.0
16973,-999.0
16974,-999.0
16975,-999.0
16976,-999.0
16977,-999.0
16978,-999.0
16979,-999.0
16980,-999.0
16981,66.0
16982,44.0
16983,61.0
16984,182.0
16985,165.0
16986,285.0
16987,107.0
16988,84.0
16989,60.0
16990,90.0
16991,305.0
16992,475.0
16993,362.0
16994,77.0
16995,38.0
16996,39.0
16997,41.0
16998,69.0
16999,53.0
17000,70.0
17001,123.0
17002,347.0
17003,305.0
17004,258.0
17005,284.0
17006,260.0
17007,295.0
17008,213.0
17009,219.0
17010,159.0
17011,173.0
17012,190.0
17013,202.0
17014,278.0
17015,67.0
17016,50.0
17017,41.0
17018,62.0
17019,47.0
17020,14.0
17021,7.0
17022,8.0
17023,22.0
17024,26.0
17025,32.0
17026,34.0
17027,44.0
17028,101.0
17029,259.0
17030,333.0
17031,23.0
17032,11.0
17033,8.0
17034,10.0
17035,8.0
17036,17.0
17037,0.0
17038,-3.0
17039,-1.0
17040,2.0
17041,2.0
17042,6.0
17043,12.0
17044,13.0
17045,29.0
17046,15.0
17047,18.0
17048,22.0
17049,12.0
17050,6.0
17051,2.0
17052,3.0
17053,7.0
17054,-1.0
17055,16.0
17056,24.0
17057,38.0
17058,6.0
17059,6.0
17060,4.0
17061,4.0
17062,6.0
17063,98.0
17064,201.0
17065,322.0
17066,570.0
17067,288.0
17068,189.0
17069,170.0
17070,127.0
17071,62.0
17072,54.0
17073,38.0
17074,127.0
17075,202.0
17076,41.0
17077,0.0
17078,3.0
17079,-2.0
17080,-1.0
17081,22.0
17082,41.0
17083,231.0
17084,111.0
17085,87.0
17086,90.0
17087,77.0
17088,67.0
17089,51.0
17090,51.0
17091,90.0
17092,178.0
17093,0.0
17094,279.0
17095,545.0
17096,206.0
17097,108.0
17098,16.0
17099,60.0
17100,113.0
17101,147.0
17102,158.0
17103,194.0
17104,164.0
17105,186.0
17106,153.0
17107,295.0
17108,215.0
17109,415.0
17110,252.0
17111,39.0
17112,36.0
17113,10.0
17114,9.0
17115,11.0
17116,16.0
17117,9.0
17118,46.0
17119,52.0
17120,48.0
17121,45.0
17122,51.0
17123,90.0
17124,211.0
17125,236.0
17126,340.0
17127,15.0
17128,16.0
17129,6.0
17130,-1.0
17131,8.0
17132,23.0
17133,19.0
17134,56.0
17135,159.0
17136,101.0
17137,89.0
17138,95.0
17139,58.0
17140,79.0
17141,132.0
17142,364.0
17143,332.0
17144,98.0
17145,98.0
17146,64.0
17147,27.0
17148,13.0
17149,20.0
17150,44.0
17151,56.0
17152,294.0
17153,273.0
17154,153.0
17155,180.0
17156,364.0
17157,279.0
17158,230.0
17159,259.0
17160,411.0
17161,178.0
17162,158.0
17163,30.0
17164,8.0
17165,4.0
17166,4.0
17167,3.0
17168,5.0
17169,14.0
17170,35.0
17171,302.0
17172,168.0
17173,145.0
17174,170.0
17175,105.0
17176,97.0
17177,263.0
17178,348.0
17179,420.0
17180,172.0
17181,17.0
17182,7.0
17183,10.0
17184,14.0
17185,14.0
17186,402.0
17187,326.0
17188,100.0
17189,111.0
17190,191.0
17191,179.0
17192,214.0
17193,247.0
17194,263.0
17195,389.0
17196,448.0
17197,-999.0
17198,-999.0
17199,90.0
17200,81.0
17201,20.0
17202,19.0
17203,61.0
17204,224.0
17205,311.0
17206,271.0
17207,316.0
17208,385.0
17209,180.0
17210,199.0
17211,94.0
17212,155.0
17213,173.0
17214,56.0
17215,78.0
17216,72.0
17217,16.0
17218,7.0
17219,-5.0
17220,-2.0
17221,-1.0
17222,-1.0
17223,14.0
17224,15.0
17225,16.0
17226,183.0
17227,139.0
17228,52.0
17229,39.0
17230,46.0
17231,70.0
17232,157.0
17233,294.0
17234,444.0
17235,27.0
17236,21.0
17237,26.0
17238,27.0
17239,33.0
17240,22.0
17241,52.0
17242,89.0
17243,87.0
17244,59.0
17245,62.0
17246,67.0
17247,137.0
17248,72.0
17249,52.0
17250,13.0
17251,9.0
17252,-2.0
17253,0.0
17254,0.0
17255,2.0
17256,0.0
17257,0.0
17258,1.0
17259,0.0
17260,0.0
17261,3.0
17262,1.0
17263,1.0
17264,4.0
17265,3.0
17266,6.0
17267,5.0
17268,3.0
17269,4.0
17270,4.0
17271,-2.0
17272,-2.0
17273,-1.0
17274,0.0
17275,4.0
17276,-1.0
17277,-2.0
17278,0.0
17279,-1.0
17280,2.0
17281,1.0
17282,1.0
17283,6.0
17284,11.0
17285,11.0
17286,14.0
17287,14.0
17288,12.0
17289,13.0
17290,1.0
17291,5.0
17292,12.0
17293,20.0
17294,13.0
17295,4.0
17296,0.0
17297,-2.0
17298,-1.0
17299,2.0
17300,2.0
17301,5.0
17302,14.0
17303,16.0
17304,10.0
17305,9.0
17306,9.0
17307,10.0
17308,9.0
17309,4.0
17310,8.0
17311,27.0
17312,14.0
17313,32.0
17314,20.0
17315,0.0
17316,1.0
17317,-1.0
17318,-1.0
17319,1.0
17320,-1.0
17321,6.0
17322,23.0
17323,27.0
17324,121.0
17325,48.0
17326,189.0
17327,241.0
17328,402.0
17329,208.0
17330,193.0
17331,223.0
17332,109.0
17333,157.0
17334,115.0
17335,129.0
17336,91.0
17337,68.0
17338,48.0
17339,67.0
17340,151.0
17341,309.0
17342,377.0
17343,128.0
17344,97.0
17345,119.0
17346,127.0
17347,16.0
17348,44.0
17349,292.0
17350,114.0
17351,101.0
17352,117.0
17353,154.0
17354,158.0
17355,213.0
17356,183.0
17357,156.0
17358,163.0
17359,202.0
17360,232.0
17361,294.0
17362,390.0
17363,291.0
17364,182.0
17365,122.0
17366,85.0
17367,3.0
17368,6.0
17369,10.0
17370,8.0
17371,23.0
17372,18.0
17373,91.0
17374,195.0
17375,98.0
17376,86.0
17377,118.0
17378,154.0
17379,346.0
17380,483.0
17381,535.0
17382,35.0
17383,34.0
17384,53.0
17385,49.0
17386,134.0
17387,130.0
17388,115.0
17389,140.0
17390,126.0
17391,143.0
17392,190.0
17393,187.0
17394,144.0
17395,185.0
17396,146.0
17397,144.0
17398,206.0
17399,123.0
17400,67.0
17401,99.0
17402,39.0
17403,24.0
17404,9.0
17405,9.0
17406,12.0
17407,12.0
17408,18.0
17409,28.0
17410,16.0
17411,32.0
17412,32.0
17413,36.0
17414,23.0
17415,53.0
17416,112.0
17417,55.0
17418,69.0
17419,96.0
17420,139.0
17421,61.0
17422,95.0
17423,49.0
17424,39.0
17425,11.0
17426,7.0
17427,12.0
17428,26.0
17429,57.0
17430,56.0
17431,67.0
17432,66.0
17433,94.0
17434,79.0
17435,70.0
17436,80.0
17437,132.0
17438,202.0
17439,88.0
17440,72.0
17441,81.0
17442,51.0
17443,19.0
17444,34.0
17445,42.0
17446,20.0
17447,14.0
17448,30.0
17449,120.0
17450,85.0
17451,77.0
17452,97.0
17453,107.0
17454,106.0
17455,79.0
17456,63.0
17457,79.0
17458,54.0
17459,76.0
17460,122.0
17461,217.0
17462,275.0
17463,76.0
17464,19.0
17465,15.0
17466,12.0
17467,19.0
17468,10.0
17469,24.0
17470,90.0
17471,95.0
17472,75.0
17473,71.0
17474,74.0
17475,68.0
17476,56.0
17477,61.0
17478,76.0
17479,78.0
17480,127.0
17481,183.0
17482,203.0
17483,270.0
17484,75.0
17485,14.0
17486,9.0
17487,91.0
17488,84.0
17489,65.0
17490,88.0
17491,126.0
17492,114.0
17493,106.0
17494,98.0
17495,102.0
17496,85.0
17497,80.0
17498,66.0
17499,73.0
17500,94.0
17501,41.0
17502,22.0
17503,23.0
17504,55.0
17505,97.0
17506,92.0
17507,57.0
17508,26.0
17509,18.0
17510,3.0
17511,0.0
17512,-4.0
17513,-2.0
17514,2.0
17515,132.0
17516,69.0
17517,73.0
17518,99.0
17519,72.0
17520,55.0
17521,72.0
17522,132.0
17523,220.0
17524,18.0
17525,22.0
17526,19.0
17527,17.0
17528,11.0
17529,80.0
17530,136.0
17531,82.0
17532,88.0
17533,110.0
17534,95.0
17535,99.0
17536,116.0
17537,69.0
17538,166.0
17539,6.0
17540,6.0
17541,3.0
17542,-1.0
17543,0.0
17544,1.0
17545,4.0
17546,-3.0
17547,-3.0
17548,49.0
17549,63.0
17550,69.0
17551,133.0
17552,45.0
17553,3.0
17554,-1.0
17555,6.0
17556,12.0
17557,4.0
17558,12.0
17559,18.0
17560,52.0
17561,108.0
17562,78.0
17563,22.0
17564,28.0
17565,14.0
17566,17.0
17567,30.0
17568,11.0
17569,1.0
17570,6.0
17571,4.0
17572,3.0
17573,75.0
17574,96.0
17575,90.0
17576,121.0
17577,179.0
17578,6.0
17579,6.0
17580,1.0
17581,45.0
17582,102.0
17583,57.0
17584,98.0
17585,69.0
17586,34.0
17587,45.0
17588,97.0
17589,119.0
17590,277.0
17591,-5.0
17592,-3.0
17593,3.0
17594,0.0
17595,5.0
17596,15.0
17597,6.0
17598,7.0
17599,2.0
17600,6.0
17601,35.0
17602,20.0
17603,24.0
17604,10.0
17605,21.0
17606,40.0
17607,-4.0
17608,-4.0
17609,10.0
17610,43.0
17611,52.0
17612,25.0
17613,23.0
17614,7.0
17615,6.0
17616,5.0
17617,13.0
17618,46.0
17619,40.0
17620,70.0
17621,107.0
17622,17.0
17623,18.0
17624,30.0
17625,15.0
17626,-1.0
17627,8.0
17628,30.0
17629,35.0
17630,62.0
17631,79.0
17632,60.0
17633,111.0
17634,3.0
17635,0.0
17636,2.0
17637,-1.0
17638,-2.0
17639,-1.0
17640,3.0
17641,6.0
17642,6.0
17643,1.0
17644,-2.0
17645,-2.0
17646,-2.0
17647,1.0
17648,3.0
17649,2.0
17650,7.0
17651,7.0
17652,3.0
17653,4.0
17654,7.0
17655,57.0
17656,74.0
17657,150.0
17658,80.0
17659,61.0
17660,28.0
17661,10.0
17662,7.0
17663,-2.0
17664,-2.0
17665,-4.0
17666,52.0
17667,52.0
17668,66.0
17669,72.0
17670,77.0
17671,79.0
17672,43.0
17673,8.0
17674,8.0
17675,14.0
17676,19.0
17677,24.0
17678,22.0
17679,145.0
17680,57.0
17681,59.0
17682,75.0
17683,63.0
17684,109.0
17685,36.0
17686,5.0
17687,11.0
17688,3.0
17689,2.0
17690,7.0
17691,12.0
17692,-3.0
17693,-4.0
17694,-4.0
17695,-4.0
17696,-1.0
17697,1.0
17698,27.0
17699,6.0
17700,10.0
17701,67.0
17702,76.0
17703,26.0
17704,13.0
17705,15.0
17706,19.0
17707,20.0
17708,27.0
17709,59.0
17710,22.0
17711,9.0
17712,-3.0
17713,-5.0
17714,-4.0
17715,-4.0
17716,68.0
17717,52.0
17718,47.0
17719,24.0
17720,19.0
17721,72.0
17722,74.0
17723,7.0
17724,9.0
17725,12.0
17726,12.0
17727,16.0
17728,19.0
17729,19.0
17730,93.0
17731,42.0
17732,42.0
17733,40.0
17734,57.0
17735,52.0
17736,82.0
17737,125.0
17738,98.0
17739,65.0
17740,36.0
17741,16.0
17742,3.0
17743,-1.0
17744,2.0
17745,63.0
17746,0.0
17747,48.0
17748,1.0
17749,17.0
17750,41.0
17751,42.0
17752,46.0
17753,10.0
17754,3.0
17755,3.0
17756,4.0
17757,2.0
17758,1.0
17759,-2.0
17760,-3.0
17761,-1.0
17762,4.0
17763,5.0
17764,8.0
17765,5.0
17766,0.0
17767,-2.0
17768,-1.0
17769,2.0
17770,3.0
17771,6.0
17772,12.0
17773,11.0
17774,14.0
17775,21.0
17776,19.0
17777,14.0
17778,9.0
17779,12.0
17780,15.0
17781,38.0
17782,97.0
17783,30.0
17784,10.0
17785,10.0
17786,6.0
17787,0.0
17788,1.0
17789,4.0
17790,14.0
17791,100.0
17792,40.0
17793,29.0
17794,33.0
17795,48.0
17796,111.0
17797,98.0
17798,13.0
17799,14.0
17800,8.0
17801,-1.0
17802,-2.0
17803,5.0
17804,14.0
17805,22.0
17806,24.0
17807,28.0
17808,28.0
17809,27.0
17810,10.0
17811,4.0
17812,5.0
17813,3.0
17814,16.0
17815,10.0
17816,4.0
17817,-1.0
17818,-3.0
17819,-3.0
17820,52.0
17821,62.0
17822,82.0
17823,68.0
17824,42.0
17825,23.0
17826,15.0
17827,14.0
17828,6.0
17829,8.0
17830,38.0
17831,51.0
17832,7.0
17833,3.0
17834,0.0
17835,1.0
17836,24.0
17837,26.0
17838,65.0
17839,28.0
17840,31.0
17841,14.0
17842,9.0
17843,8.0
17844,4.0
17845,28.0
17846,17.0
17847,1.0
17848,-1.0
17849,-2.0
17850,-3.0
17851,19.0
17852,20.0
17853,46.0
17854,35.0
17855,26.0
17856,24.0
17857,23.0
17858,33.0
17859,48.0
17860,29.0
17861,34.0
17862,41.0
17863,28.0
17864,6.0
17865,3.0
17866,-1.0
17867,-2.0
17868,-6.0
17869,-6.0
17870,-4.0
17871,53.0
17872,7.0
17873,28.0
17874,37.0
17875,18.0
17876,15.0
17877,5.0
17878,14.0
17879,19.0
17880,19.0
17881,26.0
17882,6.0
17883,6.0
17884,-1.0
17885,6.0
17886,4.0
17887,4.0
17888,49.0
17889,29.0
17890,9.0
17891,9.0
17892,0.0
17893,-1.0
17894,-3.0
17895,-4.0
17896,5.0
17897,50.0
17898,50.0
17899,107.0
17900,15.0
17901,12.0
17902,8.0
17903,10.0
17904,9.0
17905,14.0
17906,24.0
17907,43.0
17908,10.0
17909,4.0
17910,-1.0
17911,-4.0
17912,-3.0
17913,83.0
17914,31.0
17915,21.0
17916,29.0
17917,27.0
17918,23.0
17919,27.0
17920,35.0
17921,74.0
17922,46.0
17923,12.0
17924,7.0
17925,-4.0
17926,-3.0
17927,-1.0
17928,-1.0
17929,2.0
17930,57.0
17931,48.0
17932,31.0
17933,31.0
17934,36.0
17935,31.0
17936,12.0
17937,8.0
17938,3.0
17939,24.0
17940,0.0
17941,3.0
17942,-1.0
17943,17.0
17944,14.0
17945,-1.0
17946,-1.0
17947,-1.0
17948,7.0
17949,17.0
17950,11.0
17951,13.0
17952,7.0
17953,2.0
17954,0.0
17955,9.0
17956,5.0
17957,1.0
17958,21.0
17959,18.0
17960,14.0
17961,2.0
17962,2.0
17963,2.0
17964,5.0
17965,2.0
17966,6.0
17967,50.0
17968,57.0
17969,37.0
17970,116.0
17971,19.0
17972,38.0
17973,20.0
17974,20.0
17975,16.0
17976,11.0
17977,10.0
17978,-3.0
17979,-3.0
17980,-3.0
17981,-3.0
17982,-4.0
17983,-4.0
17984,-3.0
17985,-4.0
17986,-4.0
17987,-3.0
17988,7.0
17989,19.0
17990,20.0
17991,16.0
17992,14.0
17993,1.0
17994,1.0
17995,7.0
17996,20.0
17997,48.0
17998,9.0
17999,1.0
18000,-6.0
18001,-5.0
18002,-5.0
18003,-4.0
18004,-3.0
18005,-4.0
18006,31.0
18007,41.0
18008,35.0
18009,44.0
18010,22.0
18011,19.0
18012,20.0
18013,5.0
18014,10.0
18015,-999.0
18016,-999.0
18017,2.0
18018,-2.0
18019,-5.0
18020,-4.0
18021,-1.0
18022,-4.0
18023,0.0
18024,-5.0
18025,-5.0
18026,-2.0
18027,13.0
18028,4.0
18029,4.0
18030,-2.0
18031,-5.0
18032,-2.0
18033,2.0
18034,9.0
18035,0.0
18036,9.0
18037,-2.0
18038,-4.0
18039,-4.0
18040,-2.0
18041,9.0
18042,22.0
18043,22.0
18044,14.0
18045,16.0
18046,18.0
18047,11.0
18048,48.0
18049,5.0
18050,-2.0
18051,-2.0
18052,-1.0
18053,-3.0
18054,-2.0
18055,12.0
18056,44.0
18057,108.0
18058,39.0
18059,85.0
18060,62.0
18061,46.0
18062,6.0
18063,10.0
18064,11.0
18065,15.0
18066,7.0
18067,2.0
18068,0.0
18069,-1.0
18070,-2.0
18071,-2.0
18072,0.0
18073,0.0
18074,2.0
18075,3.0
18076,-2.0
18077,-2.0
18078,-3.0
18079,-4.0
18080,-4.0
18081,-4.0
18082,-3.0
18083,6.0
18084,0.0
18085,-3.0
18086,-2.0
18087,-4.0
18088,-4.0
18089,-4.0
18090,-4.0
18091,1.0
18092,29.0
18093,19.0
18094,5.0
18095,1.0
18096,7.0
18097,17.0
18098,27.0
18099,6.0
18100,0.0
18101,-2.0
18102,-3.0
18103,-4.0
18104,-2.0
18105,-4.0
18106,-6.0
18107,-6.0
18108,-3.0
18109,-4.0
18110,-5.0
18111,-5.0
18112,-3.0
18113,-3.0
18114,-3.0
18115,-1.0
18116,-2.0
18117,-4.0
18118,-3.0
18119,-1.0
18120,-1.0
18121,0.0
18122,0.0
18123,-1.0
18124,0.0
18125,0.0
18126,1.0
18127,0.0
18128,0.0
18129,0.0
18130,-2.0
18131,-2.0
18132,-4.0
18133,-5.0
18134,-2.0
18135,0.0
18136,2.0
18137,2.0
18138,1.0
18139,-2.0
18140,-3.0
18141,-2.0
18142,-3.0
18143,0.0
18144,0.0
18145,4.0
18146,6.0
18147,7.0
18148,11.0
18149,2.0
18150,-1.0
18151,1.0
18152,3.0
18153,-2.0
18154,-3.0
18155,-2.0
18156,-2.0
18157,91.0
18158,45.0
18159,26.0
18160,25.0
18161,19.0
18162,9.0
18163,9.0
18164,2.0
18165,3.0
18166,13.0
18167,27.0
18168,18.0
18169,15.0
18170,12.0
18171,-3.0
18172,-4.0
18173,-4.0
18174,-4.0
18175,-3.0
18176,-4.0
18177,0.0
18178,26.0
18179,119.0
18180,64.0
18181,30.0
18182,36.0
18183,32.0
18184,19.0
18185,43.0
18186,22.0
18187,22.0
18188,27.0
18189,25.0
18190,29.0
18191,6.0
18192,6.0
18193,11.0
18194,-1.0
18195,-2.0
18196,-3.0
18197,-4.0
18198,-3.0
18199,8.0
18200,1.0
18201,19.0
18202,17.0
18203,42.0
18204,17.0
18205,17.0
18206,16.0
18207,17.0
18208,11.0
18209,4.0
18210,7.0
18211,3.0
18212,6.0
18213,3.0
18214,4.0
18215,8.0
18216,5.0
18217,-4.0
18218,-3.0
18219,2.0
18220,-1.0
18221,2.0
18222,1.0
18223,1.0
18224,0.0
18225,2.0
18226,-1.0
18227,-1.0
18228,0.0
18229,-1.0
18230,-2.0
18231,-4.0
18232,-3.0
18233,-2.0
18234,2.0
18235,53.0
18236,45.0
18237,43.0
18238,32.0
18239,23.0
18240,18.0
